# q/(2k_F),k_F critical
2.127027027027027228e-01,0.000000000000000000e+00
2.152052052052052245e-01,0.000000000000000000e+00
2.177077077077077261e-01,0.000000000000000000e+00
2.202102102102102277e-01,0.000000000000000000e+00
2.227127127127127293e-01,0.000000000000000000e+00
2.252152152152152309e-01,0.000000000000000000e+00
2.277177177177177325e-01,0.000000000000000000e+00
2.302202202202202341e-01,0.000000000000000000e+00
2.327227227227227357e-01,0.000000000000000000e+00
2.352252252252252374e-01,0.000000000000000000e+00
2.377277277277277390e-01,0.000000000000000000e+00
2.402302302302302406e-01,0.000000000000000000e+00
2.427327327327327422e-01,0.000000000000000000e+00
2.452352352352352438e-01,0.000000000000000000e+00
2.477377377377377454e-01,0.000000000000000000e+00
2.502402402402402193e-01,0.000000000000000000e+00
2.527427427427427209e-01,0.000000000000000000e+00
2.552452452452452225e-01,0.000000000000000000e+00
2.577477477477477241e-01,0.000000000000000000e+00
2.602502502502502812e-01,0.000000000000000000e+00
2.627527527527527829e-01,0.000000000000000000e+00
2.652552552552552845e-01,0.000000000000000000e+00
2.677577577577577861e-01,0.000000000000000000e+00
2.702602602602602877e-01,0.000000000000000000e+00
2.727627627627627893e-01,0.000000000000000000e+00
2.752652652652652909e-01,0.000000000000000000e+00
2.777677677677677925e-01,0.000000000000000000e+00
2.802702702702702942e-01,0.000000000000000000e+00
2.827727727727727958e-01,0.000000000000000000e+00
2.852752752752752974e-01,0.000000000000000000e+00
2.877777777777777990e-01,0.000000000000000000e+00
2.902802802802803006e-01,0.000000000000000000e+00
2.927827827827828022e-01,0.000000000000000000e+00
2.952852852852853038e-01,0.000000000000000000e+00
2.977877877877878054e-01,0.000000000000000000e+00
3.002902902902903071e-01,0.000000000000000000e+00
3.027927927927928087e-01,0.000000000000000000e+00
3.052952952952953103e-01,0.000000000000000000e+00
3.077977977977978119e-01,0.000000000000000000e+00
3.103003003003003135e-01,0.000000000000000000e+00
3.128028028028028151e-01,0.000000000000000000e+00
3.153053053053053167e-01,0.000000000000000000e+00
3.178078078078078184e-01,0.000000000000000000e+00
3.203103103103103200e-01,0.000000000000000000e+00
3.228128128128128216e-01,0.000000000000000000e+00
3.253153153153153232e-01,0.000000000000000000e+00
3.278178178178178248e-01,0.000000000000000000e+00
3.303203203203203264e-01,0.000000000000000000e+00
3.328228228228228280e-01,0.000000000000000000e+00
3.353253253253253297e-01,0.000000000000000000e+00
3.378278278278278313e-01,0.000000000000000000e+00
3.403303303303303329e-01,0.000000000000000000e+00
3.428328328328328345e-01,0.000000000000000000e+00
3.453353353353353361e-01,0.000000000000000000e+00
3.478378378378378377e-01,0.000000000000000000e+00
3.503403403403403393e-01,0.000000000000000000e+00
3.528428428428428409e-01,0.000000000000000000e+00
3.553453453453453426e-01,0.000000000000000000e+00
3.578478478478478442e-01,0.000000000000000000e+00
3.603503503503503458e-01,0.000000000000000000e+00
3.628528528528528474e-01,0.000000000000000000e+00
3.653553553553553490e-01,0.000000000000000000e+00
3.678578578578578506e-01,0.000000000000000000e+00
3.703603603603603522e-01,0.000000000000000000e+00
3.728628628628628539e-01,0.000000000000000000e+00
3.753653653653653555e-01,0.000000000000000000e+00
3.778678678678678571e-01,0.000000000000000000e+00
3.803703703703703587e-01,0.000000000000000000e+00
3.828728728728728603e-01,0.000000000000000000e+00
3.853753753753753619e-01,0.000000000000000000e+00
3.878778778778778635e-01,0.000000000000000000e+00
3.903803803803803651e-01,0.000000000000000000e+00
3.928828828828828668e-01,0.000000000000000000e+00
3.953853853853853684e-01,0.000000000000000000e+00
3.978878878878878700e-01,0.000000000000000000e+00
4.003903903903903716e-01,0.000000000000000000e+00
4.028928928928928732e-01,0.000000000000000000e+00
4.053953953953953748e-01,0.000000000000000000e+00
4.078978978978978764e-01,0.000000000000000000e+00
4.104004004004003781e-01,0.000000000000000000e+00
4.129029029029029352e-01,0.000000000000000000e+00
4.154054054054054368e-01,0.000000000000000000e+00
4.179079079079079384e-01,0.000000000000000000e+00
4.204104104104104400e-01,0.000000000000000000e+00
4.229129129129129416e-01,0.000000000000000000e+00
4.254154154154154432e-01,0.000000000000000000e+00
4.279179179179179449e-01,0.000000000000000000e+00
4.304204204204204465e-01,0.000000000000000000e+00
4.329229229229229481e-01,0.000000000000000000e+00
4.354254254254254497e-01,0.000000000000000000e+00
4.379279279279279513e-01,0.000000000000000000e+00
4.404304304304304529e-01,0.000000000000000000e+00
4.429329329329329545e-01,0.000000000000000000e+00
4.454354354354354562e-01,0.000000000000000000e+00
4.479379379379379578e-01,0.000000000000000000e+00
4.504404404404404594e-01,0.000000000000000000e+00
4.529429429429429610e-01,0.000000000000000000e+00
4.554454454454454626e-01,0.000000000000000000e+00
4.579479479479479642e-01,0.000000000000000000e+00
4.604504504504504658e-01,0.000000000000000000e+00
4.629529529529529674e-01,0.000000000000000000e+00
4.654554554554554691e-01,0.000000000000000000e+00
4.679579579579579707e-01,0.000000000000000000e+00
4.704604604604604723e-01,0.000000000000000000e+00
4.729629629629629739e-01,0.000000000000000000e+00
4.754654654654654755e-01,0.000000000000000000e+00
4.779679679679679771e-01,0.000000000000000000e+00
4.804704704704704787e-01,0.000000000000000000e+00
4.829729729729729804e-01,0.000000000000000000e+00
4.854754754754754820e-01,0.000000000000000000e+00
4.879779779779779836e-01,0.000000000000000000e+00
4.904804804804804852e-01,0.000000000000000000e+00
4.929829829829829868e-01,0.000000000000000000e+00
4.954854854854854884e-01,0.000000000000000000e+00
4.979879879879879900e-01,0.000000000000000000e+00
5.004904904904904361e-01,0.000000000000000000e+00
5.029929929929929378e-01,0.000000000000000000e+00
5.054954954954954394e-01,0.000000000000000000e+00
5.079979979979979410e-01,0.000000000000000000e+00
5.105005005005005536e-01,0.000000000000000000e+00
5.130030030030030552e-01,0.000000000000000000e+00
5.155055055055055568e-01,0.000000000000000000e+00
5.180080080080080585e-01,0.000000000000000000e+00
5.205105105105105601e-01,0.000000000000000000e+00
5.230130130130130617e-01,0.000000000000000000e+00
5.255155155155155633e-01,0.000000000000000000e+00
5.280180180180180649e-01,0.000000000000000000e+00
5.305205205205205665e-01,0.000000000000000000e+00
5.330230230230230681e-01,0.000000000000000000e+00
5.355255255255255697e-01,0.000000000000000000e+00
5.380280280280280714e-01,0.000000000000000000e+00
5.405305305305305730e-01,0.000000000000000000e+00
5.430330330330330746e-01,0.000000000000000000e+00
5.455355355355355762e-01,0.000000000000000000e+00
5.480380380380380778e-01,0.000000000000000000e+00
5.505405405405405794e-01,0.000000000000000000e+00
5.530430430430430810e-01,0.000000000000000000e+00
5.555455455455455827e-01,0.000000000000000000e+00
5.580480480480480843e-01,0.000000000000000000e+00
5.605505505505505859e-01,0.000000000000000000e+00
5.630530530530530875e-01,0.000000000000000000e+00
5.655555555555555891e-01,0.000000000000000000e+00
5.680580580580580907e-01,0.000000000000000000e+00
5.705605605605605923e-01,0.000000000000000000e+00
5.730630630630630939e-01,0.000000000000000000e+00
5.755655655655655956e-01,0.000000000000000000e+00
5.780680680680680972e-01,0.000000000000000000e+00
5.805705705705705988e-01,0.000000000000000000e+00
5.830730730730731004e-01,0.000000000000000000e+00
5.855755755755756020e-01,0.000000000000000000e+00
5.880780780780781036e-01,0.000000000000000000e+00
5.905805805805806052e-01,0.000000000000000000e+00
5.930830830830831069e-01,0.000000000000000000e+00
5.955855855855856085e-01,0.000000000000000000e+00
5.980880880880881101e-01,0.000000000000000000e+00
6.005905905905906117e-01,0.000000000000000000e+00
6.030930930930931133e-01,0.000000000000000000e+00
6.055955955955956149e-01,0.000000000000000000e+00
6.080980980980981165e-01,0.000000000000000000e+00
6.106006006006006182e-01,0.000000000000000000e+00
6.131031031031031198e-01,0.000000000000000000e+00
6.156056056056056214e-01,0.000000000000000000e+00
6.181081081081081230e-01,0.000000000000000000e+00
6.206106106106106246e-01,0.000000000000000000e+00
6.231131131131131262e-01,0.000000000000000000e+00
6.256156156156156278e-01,0.000000000000000000e+00
6.281181181181181294e-01,0.000000000000000000e+00
6.306206206206206311e-01,0.000000000000000000e+00
6.331231231231231327e-01,0.000000000000000000e+00
6.356256256256256343e-01,0.000000000000000000e+00
6.381281281281281359e-01,0.000000000000000000e+00
6.406306306306306375e-01,0.000000000000000000e+00
6.431331331331331391e-01,0.000000000000000000e+00
6.456356356356356407e-01,0.000000000000000000e+00
6.481381381381381424e-01,0.000000000000000000e+00
6.506406406406406440e-01,0.000000000000000000e+00
6.531431431431431456e-01,0.000000000000000000e+00
6.556456456456456472e-01,0.000000000000000000e+00
6.581481481481481488e-01,0.000000000000000000e+00
6.606506506506506504e-01,0.000000000000000000e+00
6.631531531531531520e-01,0.000000000000000000e+00
6.656556556556556536e-01,0.000000000000000000e+00
6.681581581581581553e-01,0.000000000000000000e+00
6.706606606606606569e-01,0.000000000000000000e+00
6.731631631631631585e-01,0.000000000000000000e+00
6.756656656656656601e-01,0.000000000000000000e+00
6.781681681681681617e-01,0.000000000000000000e+00
6.806706706706706633e-01,0.000000000000000000e+00
6.831731731731731649e-01,0.000000000000000000e+00
6.856756756756756666e-01,0.000000000000000000e+00
6.881781781781781682e-01,0.000000000000000000e+00
6.906806806806806698e-01,0.000000000000000000e+00
6.931831831831831714e-01,0.000000000000000000e+00
6.956856856856856730e-01,0.000000000000000000e+00
6.981881881881881746e-01,0.000000000000000000e+00
7.006906906906906762e-01,0.000000000000000000e+00
7.031931931931931778e-01,0.000000000000000000e+00
7.056956956956956795e-01,0.000000000000000000e+00
7.081981981981981811e-01,0.000000000000000000e+00
7.107007007007006827e-01,0.000000000000000000e+00
7.132032032032031843e-01,0.000000000000000000e+00
7.157057057057056859e-01,0.000000000000000000e+00
7.182082082082081875e-01,0.000000000000000000e+00
7.207107107107106891e-01,0.000000000000000000e+00
7.232132132132131908e-01,0.000000000000000000e+00
7.257157157157156924e-01,0.000000000000000000e+00
7.282182182182181940e-01,0.000000000000000000e+00
7.307207207207206956e-01,0.000000000000000000e+00
7.332232232232231972e-01,0.000000000000000000e+00
7.357257257257256988e-01,0.000000000000000000e+00
7.382282282282282004e-01,0.000000000000000000e+00
7.407307307307307020e-01,0.000000000000000000e+00
7.432332332332332037e-01,0.000000000000000000e+00
7.457357357357357053e-01,0.000000000000000000e+00
7.482382382382382069e-01,0.000000000000000000e+00
7.507407407407407085e-01,0.000000000000000000e+00
7.532432432432432101e-01,0.000000000000000000e+00
7.557457457457457117e-01,0.000000000000000000e+00
7.582482482482482133e-01,0.000000000000000000e+00
7.607507507507507150e-01,0.000000000000000000e+00
7.632532532532532166e-01,0.000000000000000000e+00
7.657557557557557182e-01,0.000000000000000000e+00
7.682582582582582198e-01,0.000000000000000000e+00
7.707607607607607214e-01,0.000000000000000000e+00
7.732632632632632230e-01,0.000000000000000000e+00
7.757657657657657246e-01,0.000000000000000000e+00
7.782682682682682263e-01,0.000000000000000000e+00
7.807707707707707279e-01,0.000000000000000000e+00
7.832732732732732295e-01,0.000000000000000000e+00
7.857757757757757311e-01,0.000000000000000000e+00
7.882782782782782327e-01,0.000000000000000000e+00
7.907807807807807343e-01,0.000000000000000000e+00
7.932832832832832359e-01,0.000000000000000000e+00
7.957857857857857375e-01,0.000000000000000000e+00
7.982882882882882392e-01,0.000000000000000000e+00
8.007907907907907408e-01,0.000000000000000000e+00
8.032932932932932424e-01,0.000000000000000000e+00
8.057957957957957440e-01,0.000000000000000000e+00
8.082982982982982456e-01,0.000000000000000000e+00
8.108008008008007472e-01,0.000000000000000000e+00
8.133033033033033599e-01,0.000000000000000000e+00
8.158058058058058615e-01,0.000000000000000000e+00
8.183083083083083631e-01,0.000000000000000000e+00
8.208108108108108647e-01,0.000000000000000000e+00
8.233133133133133663e-01,0.000000000000000000e+00
8.258158158158158679e-01,0.000000000000000000e+00
8.283183183183183695e-01,0.000000000000000000e+00
8.308208208208208712e-01,0.000000000000000000e+00
8.333233233233233728e-01,0.000000000000000000e+00
8.358258258258258744e-01,4.218559652148684861e-04
8.383283283283283760e-01,7.040308758386069551e-04
8.408308308308308776e-01,1.031247621995211305e-03
8.433333333333333792e-01,1.395350009531044202e-03
8.458358358358358808e-01,1.790248379215683520e-03
8.483383383383383824e-01,2.211186003957230778e-03
8.508408408408408841e-01,2.654319315528684380e-03
8.533433433433433857e-01,3.116460268732160373e-03
8.558458458458458873e-01,3.594909588093580643e-03
8.583483483483483889e-01,4.087343763510899695e-03
8.608508508508508905e-01,4.591735817986867044e-03
8.633533533533533921e-01,5.106297635479163308e-03
8.658558558558558937e-01,5.629437492591433945e-03
8.683583583583583954e-01,6.159727113037529247e-03
8.708608608608608970e-01,6.695876708196764164e-03
8.733633633633633986e-01,7.236714720848113833e-03
8.758658658658659002e-01,7.781171852988229450e-03
8.783683683683684018e-01,8.328267794484874031e-03
8.808708708708709034e-01,8.877100466301289863e-03
8.833733733733734050e-01,9.426836893535078463e-03
8.858758758758759067e-01,9.976705568573137131e-03
8.883783783783784083e-01,1.052598974556921696e-02
8.908808808808809099e-01,1.107402203877301018e-02
8.933833833833834115e-01,1.162017911399157270e-02
8.958858858858859131e-01,1.216387787016676159e-02
8.983883883883884147e-01,1.270457124842372040e-02
9.008908908908909163e-01,1.324174497244188890e-02
9.033933933933934179e-01,1.377491447509054077e-02
9.058958958958959196e-01,1.430362238385785717e-02
9.083983983983984212e-01,1.482743563375096829e-02
9.109009009009009228e-01,1.534594351151857827e-02
9.134034034034034244e-01,1.585875560674131560e-02
9.159059059059059260e-01,1.636549920412854603e-02
9.184084084084084276e-01,1.686581891098934416e-02
9.209109109109109292e-01,1.735937293194224351e-02
9.234134134134134309e-01,1.784583325517975078e-02
9.259159159159159325e-01,1.832488285850063930e-02
9.284184184184184341e-01,1.879621515051639949e-02
9.309209209209209357e-01,1.925953136294809853e-02
9.334234234234234373e-01,1.971453999183277878e-02
9.359259259259259389e-01,2.016095474861388445e-02
9.384284284284284405e-01,2.059849307002509233e-02
9.409309309309309421e-01,2.102687462797424994e-02
9.434334334334334438e-01,2.144581928063370863e-02
9.459359359359359454e-01,2.185504595485326940e-02
9.484384384384384470e-01,2.225426947966342717e-02
9.509409409409409486e-01,2.264319909615930201e-02
9.534434434434434502e-01,2.302153584979742956e-02
9.559459459459459518e-01,2.338896867884099340e-02
9.584484484484484534e-01,2.374517236545019977e-02
9.609509509509509551e-01,2.408980194774685418e-02
9.634534534534534567e-01,2.442248862199509693e-02
9.659559559559559583e-01,2.474283303707893247e-02
9.684584584584584599e-01,2.505039598127655615e-02
9.709609609609609615e-01,2.534469018662180786e-02
9.734634634634634631e-01,2.562516505521407473e-02
9.759659659659659647e-01,2.589118840529603532e-02
9.784684684684684663e-01,2.614202002169278838e-02
9.809709709709709680e-01,2.637677365785118591e-02
9.834734734734734696e-01,2.659435892131178231e-02
9.859759759759759712e-01,2.679339074915543933e-02
9.884784784784784728e-01,2.697202959305119996e-02
9.909809809809809744e-01,2.712768972902874012e-02
9.934834834834834760e-01,2.725640595813403483e-02
9.959859859859859776e-01,2.735117510720503492e-02
9.984884884884884793e-01,2.739529595494268749e-02
1.000990990990990870e+00,2.732608713994092234e-02
1.003493493493493371e+00,2.732617617437816532e-02
1.005995995995995873e+00,2.735862233496622054e-02
1.008498498498498375e+00,2.740402952543107007e-02
1.011001001001001098e+00,2.745574698506938680e-02
1.013503503503503600e+00,2.751043797139419642e-02
1.016006006006006102e+00,2.756614149161199998e-02
1.018508508508508603e+00,2.762159467232425114e-02
1.021011011011011105e+00,2.767593771653866636e-02
1.023513513513513606e+00,2.772856340194265745e-02
1.026016016016016108e+00,2.777903139922736214e-02
1.028518518518518610e+00,2.782701537296589089e-02
1.031021021021021111e+00,2.787227466940737225e-02
1.033523523523523613e+00,2.791462823944510993e-02
1.036026026026026114e+00,2.795394271768775196e-02
1.038528528528528616e+00,2.799011975647239941e-02
1.041031031031031118e+00,2.802308857528410663e-02
1.043533533533533619e+00,2.805280223546556539e-02
1.046036036036036121e+00,2.807922944457857950e-02
1.048538538538538623e+00,2.810235455640405430e-02
1.051041041041041124e+00,2.812217421818076490e-02
1.053543543543543626e+00,2.813869327278605004e-02
1.056046046046046127e+00,2.815192550379386205e-02
1.058548548548548629e+00,2.816189065524259474e-02
1.061051051051051131e+00,2.816861405910602370e-02
1.063553553553553632e+00,2.817212700782234167e-02
1.066056056056056134e+00,2.817246228394584828e-02
1.068558558558558635e+00,2.816965714037916041e-02
1.071061061061061137e+00,2.816375181025709135e-02
1.073563563563563639e+00,2.815478727177251825e-02
1.076066066066066140e+00,2.814280822840857857e-02
1.078568568568568642e+00,2.812785938364839589e-02
1.081071071071071144e+00,2.810998693109122148e-02
1.083573573573573645e+00,2.808923892698141772e-02
1.086076076076076147e+00,2.806566305503432890e-02
1.088578578578578648e+00,2.803930811655238123e-02
1.091081081081081150e+00,2.801022291283799398e-02
1.093583583583583652e+00,2.797845810783871831e-02
1.096086086086086153e+00,2.794406175779892004e-02
1.098588588588588655e+00,2.790708452666616074e-02
1.101091091091091156e+00,2.786757633332993464e-02
1.103593593593593658e+00,2.782558635162168947e-02
1.106096096096096160e+00,2.778116450043092989e-02
1.108598598598598661e+00,2.773435920853105363e-02
1.111101101101101163e+00,2.768522113986959798e-02
1.113603603603603664e+00,2.763379723310386421e-02
1.116106106106106166e+00,2.758013740712336043e-02
1.118608608608608668e+00,2.752428897311438860e-02
1.121111111111111169e+00,2.746629961479230692e-02
1.123613613613613671e+00,2.740621701587245274e-02
1.126116116116116173e+00,2.734408736995405653e-02
1.128618618618618674e+00,2.727995724316539805e-02
1.131121121121121176e+00,2.721387208404765085e-02
1.133623623623623677e+00,2.714587808620006273e-02
1.136126126126126179e+00,2.707601958057674618e-02
1.138628628628628681e+00,2.700434052560276785e-02
1.141131131131131182e+00,2.693088525223225060e-02
1.143633633633633684e+00,2.685569660130319308e-02
1.146136136136136185e+00,2.677881741365359392e-02
1.148638638638638687e+00,2.670028978506341563e-02
1.151141141141141189e+00,2.662015543878357149e-02
1.153643643643643690e+00,2.653845535300694905e-02
1.156146146146146192e+00,2.645523013339738660e-02
1.158648648648648694e+00,2.637051926803164748e-02
1.161151151151151195e+00,2.628436299004456231e-02
1.163653653653653697e+00,2.619679929739679100e-02
1.166156156156156198e+00,2.610786693310705037e-02
1.168658658658658700e+00,2.601760389513601071e-02
1.171161161161161202e+00,2.592604669132822157e-02
1.173663663663663703e+00,2.583323257458629979e-02
1.176166166166166205e+00,2.573919730769676575e-02
1.178668668668668706e+00,2.564397702597512665e-02
1.181171171171171208e+00,2.554760637462083137e-02
1.183673673673673710e+00,2.545011999883331141e-02
1.186176176176176211e+00,2.535155179875392406e-02
1.188678678678678713e+00,2.525193530199503975e-02
1.191181181181181215e+00,2.515130403616900462e-02
1.193683683683683716e+00,2.504969003877205447e-02
1.196186186186186218e+00,2.494712497477142438e-02
1.198688688688688719e+00,2.484364088166335360e-02
1.201191191191191221e+00,2.473926867935700644e-02
1.203693693693693723e+00,2.463403854270350760e-02
1.206196196196196224e+00,2.452798101908298598e-02
1.208698698698698726e+00,2.442112553828851979e-02
1.211201201201201227e+00,2.431350041252608452e-02
1.213703703703703729e+00,2.420513544411777990e-02
1.216206206206206231e+00,2.409605820021152450e-02
1.218708708708708732e+00,2.398629624795526119e-02
1.221211211211211234e+00,2.387587715449692935e-02
1.223713713713713735e+00,2.376482736939736218e-02
1.226216216216216237e+00,2.365317334221743104e-02
1.228718718718718739e+00,2.354094152251798994e-02
1.231221221221221240e+00,2.342815686974378253e-02
1.233723723723723742e+00,2.331484471586858787e-02
1.236226226226226244e+00,2.320102964780813154e-02
1.238728728728728745e+00,2.308673587994910376e-02
1.241231231231231247e+00,2.297198762667821553e-02
1.243733733733733748e+00,2.285680761226605365e-02
1.246236236236236250e+00,2.274121930604125832e-02
1.248738738738738752e+00,2.262524543227443369e-02
1.251241241241241253e+00,2.250890797017810613e-02
1.253743743743743755e+00,2.239222927149386172e-02
1.256246246246246256e+00,2.227523019784714495e-02
1.258748748748748758e+00,2.215793272845051343e-02
1.261251251251251260e+00,2.204035697987136166e-02
1.263753753753753761e+00,2.192252344120613344e-02
1.266256256256256263e+00,2.180445222902224756e-02
1.268758758758758765e+00,2.168616308735808046e-02
1.271261261261261266e+00,2.156767538772298362e-02
1.273763763763763768e+00,2.144900812909730434e-02
1.276266266266266269e+00,2.133017993793234063e-02
1.278768768768768771e+00,2.121120906815036899e-02
1.281271271271271273e+00,2.109211340114464442e-02
1.283773773773773774e+00,2.097291081830842188e-02
1.286276276276276276e+00,2.085361882850594178e-02
1.288778778778778777e+00,2.073425419554335986e-02
1.291281281281281279e+00,2.061483331069783459e-02
1.293783783783783781e+00,2.049537331030456405e-02
1.296286286286286282e+00,2.037588984058265329e-02
1.298788788788788784e+00,2.025639854775119694e-02
1.301291291291291286e+00,2.013691545055830770e-02
1.303793793793793787e+00,2.001745545016503369e-02
1.306296296296296289e+00,1.989803307520340500e-02
1.308798798798798790e+00,1.977866359936348434e-02
1.311301301301301292e+00,1.965936117874826639e-02
1.313803803803803794e+00,1.954013996946073889e-02
1.316306306306306295e+00,1.942101338254585002e-02
1.318808808808808797e+00,1.930199482904854102e-02
1.321311311311311298e+00,1.918309809254276424e-02
1.323813813813813800e+00,1.906433621154444980e-02
1.326316316316316302e+00,1.894572110698241815e-02
1.328818818818818803e+00,1.882726618990162790e-02
1.331321321321321305e+00,1.870898300870187797e-02
1.333823823823823806e+00,1.859088385684102770e-02
1.336326326326326308e+00,1.847297991018987187e-02
1.338828828828828810e+00,1.835528346220625245e-02
1.341331331331331311e+00,1.823780531623195311e-02
1.343833833833833813e+00,1.812055627560871587e-02
1.346336336336336315e+00,1.800354751620731469e-02
1.348838838838838816e+00,1.788678909631148325e-02
1.351341341341341318e+00,1.777029181926294971e-02
1.353843843843843819e+00,1.765406499828738734e-02
1.356346346346346321e+00,1.753811906419751668e-02
1.358848848848848823e+00,1.742246370274802558e-02
1.361351351351351324e+00,1.730710785463552420e-02
1.363853853853853826e+00,1.719206120561472470e-02
1.366356356356356327e+00,1.707733195132415949e-02
1.368858858858858829e+00,1.696292977751853379e-02
1.371361361361361331e+00,1.684886287983641817e-02
1.373863863863863832e+00,1.673513908138735823e-02
1.376366366366366334e+00,1.662176732286798839e-02
1.378868868868868836e+00,1.650875542738785423e-02
1.381371371371371337e+00,1.639611047299843055e-02
1.383873873873873839e+00,1.628384065533832609e-02
1.386376376376376340e+00,1.617195342498804408e-02
1.388878878878878842e+00,1.606045548747005516e-02
1.391381381381381344e+00,1.594935429336489380e-02
1.393883883883883845e+00,1.583865617566598133e-02
1.396386386386386347e+00,1.572836802616033383e-02
1.398888888888888848e+00,1.561849636410587300e-02
1.401391391391391350e+00,1.550904733623155451e-02
1.403893893893893852e+00,1.540002708926629590e-02
1.406396396396396353e+00,1.529144158367452822e-02
1.408898898898898855e+00,1.518329677992065301e-02
1.411401401401401356e+00,1.507559789341105308e-02
1.413903903903903858e+00,1.496835013955207655e-02
1.416406406406406360e+00,1.486155947880815620e-02
1.418908908908908861e+00,1.475523075405662035e-02
1.421411411411411363e+00,1.464936880817481989e-02
1.423913913913913865e+00,1.454397811151105988e-02
1.426416416416416366e+00,1.443906387947170925e-02
1.428918918918918868e+00,1.433463058240508174e-02
1.431421421421421369e+00,1.423068194560143593e-02
1.433923923923923871e+00,1.412722281193811401e-02
1.436426426426426373e+00,1.402425690670537455e-02
1.438928928928928874e+00,1.392178795519347957e-02
1.441431431431431376e+00,1.381982005522172131e-02
1.443933933933933877e+00,1.371835655955132641e-02
1.446436436436436379e+00,1.361740119347256035e-02
1.448938938938938881e+00,1.351695693721763521e-02
1.451441441441441382e+00,1.341702751607680780e-02
1.453943943943943884e+00,1.331761553775326345e-02
1.456446446446446386e+00,1.321872416874372153e-02
1.458948948948948887e+00,1.312035620301587983e-02
1.461451451451451389e+00,1.302251406200841122e-02
1.463953953953953890e+00,1.292520091221802808e-02
